21.0,10.0,2021.0,10.0,1.1,300.0,17.4,85.5,94.0
21.0,10.0,2021.0,11.0,1.7,320.0,17.2,87.5,96.0
21.0,10.0,2021.0,12.0,2.7,250.0,18.75,80.0,88.0
21.0,10.0,2021.0,13.0,2.6,270.0,19.6,65.5,86.0
21.0,10.0,2021.0,14.0,3.0,280.0,18.95,60.0,88.0
21.0,10.0,2021.0,15.0,3.6,280.0,19.1,57.0,90.0
21.0,10.0,2021.0,16.0,3.4,280.0,18.3,53.5,88.0
21.0,10.0,2021.0,17.0,2.8,260.0,17.45,54.0,77.0
21.0,10.0,2021.0,18.0,1.3,270.0,15.6,61.0,74.0
21.0,10.0,2021.0,19.0,0.7,240.0,13.95,68.5,66.0
21.0,10.0,2021.0,20.0,0.0,0.0,12.3,78.0,62.0
21.0,10.0,2021.0,21.0,0.0,0.0,10.95,86.5,62.0
21.0,10.0,2021.0,22.0,1.0,270.0,10.15,90.5,57.0
21.0,10.0,2021.0,23.0,2.9,300.0,11.35,81.5,54.0
22.0,10.0,2021.0,0.0,3.3,300.0,12.55,70.5,55.0
22.0,10.0,2021.0,1.0,2.7,290.0,12.45,68.0,54.0
22.0,10.0,2021.0,2.0,0.0,0.0,12.0,68.5,55.0
22.0,10.0,2021.0,3.0,0.0,0.0,11.2,72.5,57.0
22.0,10.0,2021.0,4.0,0.6,260.0,10.6,75.5,57.0
22.0,10.0,2021.0,5.0,0.8,220.0,9.85,80.5,57.0
22.0,10.0,2021.0,6.0,0.5,30.0,8.65,87.0,58.0
22.0,10.0,2021.0,7.0,0.0,0.0,9.1,89.0,77.0
22.0,10.0,2021.0,8.0,0.5,160.0,12.0,75.5,93.0
22.0,10.0,2021.0,9.0,1.4,260.0,14.55,65.0,96.0
22.0,10.0,2021.0,10.0,1.4,260.0,16.5,59.5,96.0
22.0,10.0,2021.0,11.0,2.7,300.0,18.3,54.5,92.0
22.0,10.0,2021.0,12.0,4.0,310.0,19.25,50.5,78.0
22.0,10.0,2021.0,13.0,3.3,310.0,19.6,51.0,81.0
22.0,10.0,2021.0,14.0,4.5,300.0,19.55,50.5,80.0
22.0,10.0,2021.0,15.0,4.2,300.0,18.65,48.5,78.0
22.0,10.0,2021.0,16.0,2.0,260.0,18.1,47.0,72.0
22.0,10.0,2021.0,17.0,1.0,220.0,16.3,48.5,64.0
22.0,10.0,2021.0,18.0,0.8,300.0,13.95,53.5,56.0
22.0,10.0,2021.0,19.0,0.0,0.0,11.9,63.5,57.0
22.0,10.0,2021.0,20.0,0.0,0.0,9.9,75.0,58.0
22.0,10.0,2021.0,21.0,0.0,0.0,8.85,79.5,56.0
22.0,10.0,2021.0,22.0,0.5,340.0,8.0,83.0,54.0
22.0,10.0,2021.0,23.0,0.0,0.0,7.3,85.5,55.0
23.0,10.0,2021.0,0.0,0.6,320.0,6.7,87.0,55.0
23.0,10.0,2021.0,1.0,0.6,100.0,6.2,88.0,55.0
23.0,10.0,2021.0,2.0,0.0,0.0,6.05,87.0,56.0
23.0,10.0,2021.0,3.0,0.7,130.0,5.55,89.0,57.0
23.0,10.0,2021.0,4.0,0.0,0.0,5.05,91.0,56.0
23.0,10.0,2021.0,5.0,0.0,0.0,4.9,92.5,56.0
23.0,10.0,2021.0,6.0,0.0,0.0,4.75,93.0,57.0
23.0,10.0,2021.0,7.0,1.1,140.0,5.95,88.5,58.0
23.0,10.0,2021.0,8.0,1.7,40.0,9.75,74.0,57.0
23.0,10.0,2021.0,9.0,1.1,50.0,13.9,61.0,57.0
23.0,10.0,2021.0,10.0,1.0,20.0,16.45,56.5,56.0
23.0,10.0,2021.0,11.0,0.6,80.0,19.15,51.0,56.0
23.0,10.0,2021.0,12.0,3.5,110.0,20.8,49.5,53.0
23.0,10.0,2021.0,13.0,2.5,110.0,21.7,44.5,54.0
23.0,10.0,2021.0,14.0,2.3,30.0,22.2,43.5,52.0
23.0,10.0,2021.0,15.0,1.5,250.0,21.55,47.0,51.0
23.0,10.0,2021.0,16.0,2.2,270.0,20.65,49.0,51.0
23.0,10.0,2021.0,17.0,0.7,300.0,17.5,54.5,51.0
23.0,10.0,2021.0,18.0,0.7,320.0,14.25,66.0,52.0
23.0,10.0,2021.0,19.0,0.0,0.0,12.1,76.5,54.0
23.0,10.0,2021.0,20.0,0.0,0.0,10.9,83.5,55.0
23.0,10.0,2021.0,21.0,0.0,0.0,10.1,87.0,55.0
23.0,10.0,2021.0,22.0,0.0,0.0,9.4,90.5,54.0
23.0,10.0,2021.0,23.0,0.0,0.0,8.95,92.0,55.0
24.0,10.0,2021.0,0.0,0.7,170.0,8.75,92.5,54.0
24.0,10.0,2021.0,1.0,0.0,0.0,8.3,93.5,55.0
24.0,10.0,2021.0,2.0,0.0,0.0,8.0,94.5,55.0
24.0,10.0,2021.0,3.0,0.0,0.0,8.2,95.0,55.0
24.0,10.0,2021.0,4.0,0.0,0.0,7.95,95.0,56.0
24.0,10.0,2021.0,5.0,0.8,110.0,9.0,90.5,55.0
24.0,10.0,2021.0,6.0,1.7,30.0,10.35,79.5,56.0
24.0,10.0,2021.0,7.0,1.3,50.0,11.3,72.0,57.0
24.0,10.0,2021.0,8.0,2.3,40.0,13.1,65.5,54.0
24.0,10.0,2021.0,9.0,1.5,30.0,15.85,56.0,54.0
24.0,10.0,2021.0,10.0,2.3,100.0,18.7,49.5,54.0
24.0,10.0,2021.0,11.0,2.9,120.0,20.45,43.5,53.0
24.0,10.0,2021.0,12.0,3.3,60.0,21.3,38.0,52.0
24.0,10.0,2021.0,13.0,2.0,50.0,21.85,37.5,52.0
24.0,10.0,2021.0,14.0,1.4,70.0,22.65,38.0,51.0
